-4.23939,-0.68344,0.91704,1.32692,-1.99727,0.39125,-2.44637,2.16500,-2.28059,0.42056,2.50275,0.66416,-2.06992,0.45764,-1.55797,0.06452,-1.09023,-1.43338,-0.65170,-0.24951,-0.75984,-0.47038,0.52692,0.11071,-1.51854,-0.33953,0.14496,-0.90613,-0.46650,1.10540
-3.46899,0.33104,-0.76949,0.97266,-0.81660,1.86607,-0.31238,1.07511,0.10157,-0.15889,1.25968,0.76292,1.90877,-0.73071,1.54434,0.27743,-1.62033,0.47293,0.44954,0.16605,0.16447,-1.87433,0.86328,-0.01472,1.14319,2.64451,0.56205,0.41751,0.18223,0.29529
-4.83401,1.21399,4.10993,1.56623,-1.97290,-0.68587,-0.95542,1.27215,-0.98270,-0.59114,-2.41276,0.62400,1.75451,0.09317,0.51709,0.04299,0.87726,0.60478,0.23901,-0.23449,0.22042,-0.51716,1.25680,0.25072,0.35539,-0.09989,-0.33405,-0.24843,-0.13704,0.41582
-5.37869,1.30096,5.22255,1.99512,-2.33990,-1.88784,0.16356,-0.49073,-0.59690,-0.17413,1.85596,-0.00031,0.00521,0.18211,-0.89179,0.12887,0.76531,0.08822,-0.08160,-0.78753,-0.29539,-0.16311,-0.15213,-0.15557,0.43887,-0.00510,-0.32043,0.36140,0.73444,-0.43535
-5.09310,1.13697,3.54900,1.90010,-2.44654,-0.53274,-0.83045,0.96205,-1.40791,-0.22007,1.21691,0.58718,-0.63369,0.20438,-0.89813,-0.09185,0.27285,-0.86331,0.64472,-0.21717,-0.08879,0.19936,0.99753,-0.22995,0.10351,0.39360,-0.05446,-0.12281,-0.40504,-1.28727
-5.75969,0.84437,3.90123,2.11964,-3.11314,-1.09862,-0.25005,0.97764,-0.61536,-0.49871,-0.52832,0.16873,0.33224,-0.88675,0.44882,0.16447,0.74563,0.14639,-0.36902,-0.47332,0.80221,1.28913,-0.60684,-0.19065,-0.19166,0.37943,0.28456,0.27845,0.89596,1.23947
-3.56737,0.76984,2.23442,0.81621,-1.52911,-0.14076,1.91193,-1.83282,-0.21989,-0.39154,1.50144,0.27581,0.39559,-0.89364,1.12326,0.35345,-0.98189,-0.01718,0.53290,-0.04833,-0.24197,0.03864,-0.00667,-0.83267,-0.55252,-0.46233,-0.05829,-0.44330,0.85759,1.48094
-3.46794,0.90011,1.85339,-0.23465,-0.28046,0.03757,-1.10607,-0.14289,0.62408,0.21301,2.15346,0.99076,-0.93056,3.26528,-3.21932,-0.23518,-0.46982,-2.46677,0.77939,0.08587,-0.81634,-0.99689,-1.67979,-0.07053,0.38172,0.92765,0.98743,0.61826,0.33209,0.11930
-2.69404,1.38994,1.56082,1.11541,-1.27986,1.59222,0.04279,1.05251,-0.34909,-0.32345,-0.45331,-0.38658,1.16037,0.02310,-1.25134,-0.38340,-0.99774,0.46136,0.00277,0.61253,-0.60067,1.66979,2.36990,-1.60230,0.54162,0.34089,-1.04666,0.36821,0.47109,-0.16138
-4.35315,0.74537,3.27864,2.54893,-3.34151,-1.00960,-1.74168,1.60808,-0.69548,0.23816,2.82237,0.36623,-0.96901,0.43763,-0.77443,0.60698,0.75881,0.57795,-0.48709,-0.91928,-0.15964,-0.23198,1.31659,3.10728,-1.48042,0.49066,0.47404,2.07124,-0.06625,-0.86961
-4.44484,0.55274,3.40294,1.57970,-1.68464,0.02778,-0.74654,1.08465,-0.64024,-0.69834,-1.25255,-0.18417,0.56327,0.32634,0.32538,-0.26601,1.20270,0.20358,1.06918,-0.46405,0.07617,-0.01548,0.33584,-0.05986,0.50108,-0.30004,-0.34190,0.14171,0.81128,0.13773
-4.95552,-0.29494,1.14163,0.44858,-0.94697,1.95464,-2.45124,3.03004,-1.17430,-0.90143,-4.23763,0.63486,0.89988,1.14317,0.75973,0.07050,0.17060,-0.15221,-0.37226,0.30161,0.49861,0.81586,0.86698,0.38975,-0.54177,-0.80067,0.67769,-0.19562,-0.90047,0.25597
-6.09794,0.83861,3.55275,2.11073,-3.37319,-0.08951,-1.57949,1.19654,-0.39146,0.19160,0.80755,0.42513,-0.48402,-0.16450,-0.53956,-1.02750,-0.42591,0.64119,-1.24493,0.05033,-1.09661,-0.07579,0.55864,0.04520,1.39736,-0.41033,-1.35033,0.03545,0.38558,0.41954
-4.07654,0.13554,0.13190,-0.34832,0.09334,0.72953,-2.24083,1.59662,-0.29626,-0.94020,-1.44377,0.36542,0.06940,1.49857,-1.18498,0.55816,0.78872,-1.10243,0.74235,0.96393,0.64757,-1.44373,0.18524,-1.42652,1.60970,1.21016,0.00279,0.22884,0.69733,0.51505
-3.05615,-0.29100,-1.18781,-0.62676,-0.20638,2.51257,-2.57049,3.13607,0.13044,-0.19350,0.42624,0.10948,0.29236,1.54920,0.31153,0.04130,-0.46471,-1.81025,0.65931,0.20753,-0.48933,0.72581,0.59813,-0.26596,1.43554,-1.11045,-0.15567,-1.04221,1.52044,1.64034
-4.01245,0.23815,0.48089,1.12180,-0.56865,-0.32981,-1.26891,0.50349,-0.07810,0.07957,1.47365,1.22688,-1.20858,-0.34967,-0.73875,-0.27716,-1.16744,0.45965,-0.60254,-1.22162,1.01211,0.50161,-0.69040,-0.07450,-0.73746,0.07692,0.28793,-0.43952,-0.77099,0.50402
-3.85019,0.49400,2.78771,1.31298,-1.89583,-0.43265,0.13226,0.13649,-0.44811,-0.42723,-0.27785,-0.32351,0.80291,-0.19641,-0.56685,0.53662,0.22009,0.29237,0.06430,-1.76005,0.22028,-0.13366,-0.53234,-1.85043,0.32684,0.99725,-1.08300,-0.15133,-0.35420,0.75895
-4.25179,1.04648,4.01153,1.73540,-0.96966,-2.00037,1.21643,-1.59932,-0.14646,0.07589,2.54844,0.36244,-0.11889,-0.36658,-0.54590,-0.06946,-1.60360,-0.96952,0.11960,-1.12153,-0.23145,0.67943,0.01262,-0.17012,0.39934,1.22704,0.49327,-0.54554,-1.31914,0.29964
-4.37591,0.46523,3.53796,1.55653,-2.11938,-0.20180,0.28027,0.17416,-0.91599,-0.67703,-1.24964,0.08206,0.33579,-0.32219,0.63291,-0.02644,0.18496,0.52629,0.32851,1.13142,0.06651,0.43615,-0.12843,1.12797,0.02206,0.61896,0.73188,0.57776,-0.06270,0.59526
-4.99888,0.23866,2.49323,0.98175,-1.23860,0.63054,-1.45628,2.02985,-1.15598,-0.75150,-3.26701,0.65439,0.71451,0.67664,0.04594,0.62139,0.51057,-0.48029,-0.55438,-0.14402,0.60672,-0.03722,0.37399,0.13710,-0.88773,-0.33063,0.51355,-0.15164,0.40163,0.89105
-2.99775,0.95500,2.25450,0.66257,-1.90690,-0.16695,0.22982,0.39684,-0.74029,-0.07984,-0.05348,0.88331,2.30023,-0.58935,0.06391,0.57767,1.22717,-0.34702,-0.11030,1.30300,0.86265,-1.55924,0.37586,0.33982,-0.41950,0.82030,-0.38925,0.98363,0.31168,0.00379
-5.85276,0.56896,3.40606,1.24675,-2.28978,-0.17714,-1.57953,1.17108,-1.11192,-0.31888,0.07398,-0.26985,0.12875,-0.44293,-0.18090,-0.31162,-0.33493,-0.18424,-0.03617,-0.38516,0.16932,0.49316,0.31095,-0.44943,0.14013,-1.11770,-0.02597,0.09129,0.39848,-0.51961
-2.75196,1.34929,1.66428,-0.08704,-0.54935,-0.50812,0.60830,-1.17977,-0.25707,-0.88781,-0.42165,0.30898,0.17949,-2.95892,1.80514,0.50497,-0.26237,0.54279,-0.80566,0.46605,1.14433,-0.65680,-0.52722,-2.46166,-2.43062,0.94292,1.46764,1.82784,-3.08217,1.98093
-5.50057,0.99527,4.19259,1.68736,-2.99624,-0.32390,-0.48336,0.51874,-0.79514,-0.01763,0.96082,0.01076,-0.19564,-0.66476,-0.32921,0.11716,-0.16770,-0.06057,0.13331,-0.17007,0.78279,0.02090,-0.40710,0.26518,-0.50973,-0.34200,-0.28260,0.13843,0.18988,0.48993
-4.91494,1.08951,4.28135,1.49480,-2.15069,-0.89929,0.88141,-0.90656,0.19524,-0.03561,0.22783,-0.83707,0.27433,-0.76648,0.43012,-0.14351,-0.40887,0.99229,0.51518,0.16265,0.35283,-0.38460,-0.41046,0.58151,0.04422,-0.85142,0.09295,0.44428,0.22431,-0.42477
-4.40903,0.13620,2.78688,1.12858,-2.37030,-0.22178,0.02450,-0.28304,0.43682,0.19061,0.80160,0.29720,-0.39758,0.48304,-0.33742,0.04520,0.72532,0.46497,0.28296,0.28132,0.23975,-0.03295,-0.86032,-0.29528,0.49920,0.96566,-0.79376,0.25434,0.38120,-0.06905
-3.73866,-0.18848,0.33772,0.51083,-0.79479,1.33428,-1.54297,2.75137,-1.13101,-0.34976,-2.72798,-0.18657,0.76545,1.47977,0.66241,0.26503,0.96671,-0.30249,1.17933,0.47177,0.18035,0.46005,-0.41989,1.61647,0.01867,0.91504,-0.40490,-0.69077,0.20682,-0.84937
-3.57075,-0.48334,0.96076,-0.21370,-0.48303,0.78584,-2.22366,1.74435,-0.77966,-0.42176,-1.50128,0.39854,-0.11822,0.54416,0.18210,-0.65142,0.85063,0.09796,0.17921,0.01784,-0.21923,1.33432,-0.01405,0.14871,-0.20677,-0.94243,-0.14899,-0.08173,0.92538,-0.73727
-4.10386,-0.36618,1.65090,0.87716,-1.38549,-0.02796,-0.84228,1.01258,-0.75836,0.27662,-1.04884,-0.16161,-0.27152,0.55843,-0.07530,1.46160,-0.45543,0.36957,-0.45978,-0.23216,0.04923,0.07848,0.51638,0.92940,-0.60634,0.67640,0.75038,-0.76245,-0.53651,-0.79415
-5.33732,0.10160,1.67862,1.01533,-2.24903,0.26589,-0.79247,1.54662,0.15768,0.96598,0.85957,0.23351,-0.40815,-0.64748,0.59956,-2.20900,-0.85966,0.56918,-1.07068,-1.06283,0.75228,0.71740,1.10251,1.72185,-0.38350,-1.32639,1.99502,0.91587,-2.55918,0.98282
-4.78401,0.16728,2.51486,1.75019,-1.59321,-0.39123,-1.33189,1.41929,-0.57192,-0.39740,-0.42678,-0.40032,-0.53337,1.11528,-1.09334,0.26746,0.27143,-0.49781,0.71497,-0.34724,0.03764,0.15616,-0.69756,0.57319,0.23618,-0.17179,-0.41508,0.69938,0.14632,0.57754
-4.81513,1.69625,4.12471,1.49150,-1.73215,-0.92341,1.86916,-1.15831,-0.16521,-0.35833,0.34070,0.01079,0.44225,0.19516,2.30673,1.49981,0.25388,0.51656,0.08082,0.49045,0.16965,-0.37608,-0.68525,-0.13397,-0.59824,-0.38222,0.58528,-0.42566,0.30545,-0.44689
-4.59877,0.78664,2.68001,1.69253,-2.46486,-0.55818,-1.74475,1.55930,-0.80975,0.31488,1.33105,0.19423,-0.98025,1.01360,-0.85655,-0.05658,0.03552,-0.40522,-0.67915,-0.74600,0.49681,0.69307,-0.26103,-0.58821,-0.43835,-0.37885,-0.51243,-0.01064,0.61407,-1.25525
-5.73201,0.92236,3.96427,1.46313,-2.23567,-0.66914,-0.21659,0.03322,-0.55479,-0.65189,1.53940,0.32303,-0.78189,-0.04106,-0.07965,0.29003,0.44912,-0.25009,-0.15826,0.45254,-1.17435,0.07277,-0.26800,0.28311,0.65404,-0.22889,1.44625,0.63335,-0.25772,0.35100
